RecommendationID,Gender,BodyType,SkinTone,AestheticID,OccasionID,Topwear,Bottomwear,Footwear,Accessory,CreatedAt
6188,Female,Inverted Triangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6189,Female,Inverted Triangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6190,Female,Oval,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6191,Female,Oval,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6192,Female,Oval,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black Buckle Belt (Black),2025-05-21 13:57:56
6193,Female,Rectangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6194,Female,Rectangle,Dark,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6195,Female,Rectangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6196,Female,Triangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6197,Female,Triangle,Dark,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6198,Female,Triangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6199,Female,Pear,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6200,Female,Pear,Dark,3,4,No Match,No Match,No Match,White Cap (White),2025-05-21 13:57:56
6201,Female,Pear,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6202,Female,Hourglass,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Gold Silk Dupatta (Gold),2025-05-21 13:57:56
6203,Female,Hourglass,Dark,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6204,Female,Hourglass,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6205,Female,Inverted Triangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6206,Female,Inverted Triangle,Dark,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6207,Female,Inverted Triangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6208,Female,Oval,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6209,Female,Oval,Dark,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6210,Female,Oval,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6211,Female,Rectangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Stud Earrings (Silver),2025-05-21 13:57:56
6212,Female,Rectangle,Fair,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6213,Female,Rectangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6214,Female,Triangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Gold & Silver Jhumki (Mixed),2025-05-21 13:57:56
6215,Female,Triangle,Fair,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6216,Female,Triangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6217,Female,Pear,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Silk Dupatta (Gold),2025-05-21 13:57:56
6218,Female,Pear,Fair,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6219,Female,Pear,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6220,Female,Hourglass,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Round Bindi (Black),2025-05-21 13:57:56
6221,Female,Hourglass,Fair,3,4,No Match,No Match,No Match,Black Cap (Black),2025-05-21 13:57:56
6222,Female,Hourglass,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6223,Female,Inverted Triangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),No Match,2025-05-21 13:57:56
6224,Female,Inverted Triangle,Fair,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6225,Female,Inverted Triangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6226,Female,Oval,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Black Round Bindi (Black),2025-05-21 13:57:56
6227,Female,Oval,Fair,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6228,Female,Oval,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6229,Female,Rectangle,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6230,Female,Rectangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6231,Female,Rectangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6232,Female,Triangle,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6233,Female,Triangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6234,Female,Triangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black Buckle Belt (Black),2025-05-21 13:57:56
6235,Female,Pear,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6236,Female,Pear,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6237,Female,Pear,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6238,Female,Hourglass,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6239,Female,Hourglass,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6240,Female,Hourglass,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black Buckle Belt (Black),2025-05-21 13:57:56
6241,Female,Inverted Triangle,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6242,Female,Inverted Triangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6243,Female,Inverted Triangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6244,Female,Oval,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6245,Female,Oval,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6246,Female,Oval,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black Buckle Belt (Black),2025-05-21 13:57:56
6247,Female,Rectangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6248,Female,Rectangle,Dark,3,4,No Match,No Match,No Match,White Cap (White),2025-05-21 13:57:56
6249,Female,Rectangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6250,Female,Triangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Gold Silk Dupatta (Gold),2025-05-21 13:57:56
6251,Female,Triangle,Dark,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6252,Female,Triangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6253,Female,Pear,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6254,Female,Pear,Dark,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6255,Female,Pear,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6256,Female,Hourglass,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6257,Female,Hourglass,Dark,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6258,Female,Hourglass,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6259,Female,Inverted Triangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6260,Female,Inverted Triangle,Dark,3,4,No Match,No Match,No Match,White Cap (White),2025-05-21 13:57:56
6261,Female,Inverted Triangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6262,Female,Oval,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Gold Silk Dupatta (Gold),2025-05-21 13:57:56
6263,Female,Oval,Dark,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6264,Female,Oval,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6265,Female,Rectangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Black Round Bindi (Black),2025-05-21 13:57:56
6266,Female,Rectangle,Fair,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6267,Female,Rectangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6268,Female,Triangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6269,Female,Triangle,Fair,3,4,No Match,No Match,No Match,Black Cap (Black),2025-05-21 13:57:56
6270,Female,Triangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6271,Female,Pear,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6272,Female,Pear,Fair,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6273,Female,Pear,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6274,Female,Hourglass,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6275,Female,Hourglass,Fair,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6276,Female,Hourglass,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6277,Female,Inverted Triangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Off White Silk Dupatta (Off White),2025-05-21 13:57:56
6278,Female,Inverted Triangle,Fair,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6279,Female,Inverted Triangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6280,Female,Oval,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Pearl Earrings (White),2025-05-21 13:57:56
6281,Female,Oval,Fair,3,4,No Match,No Match,No Match,Black Cap (Black),2025-05-21 13:57:56
6282,Female,Oval,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6283,Female,Rectangle,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6284,Female,Rectangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6285,Female,Rectangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6286,Female,Triangle,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6287,Female,Triangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6288,Female,Triangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black Buckle Belt (Black),2025-05-21 13:57:56
6289,Female,Pear,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6290,Female,Pear,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6291,Female,Pear,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6292,Female,Hourglass,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6293,Female,Hourglass,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6294,Female,Hourglass,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black Buckle Belt (Black),2025-05-21 13:57:56
6295,Female,Inverted Triangle,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6296,Female,Inverted Triangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6297,Female,Inverted Triangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6298,Female,Oval,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6299,Female,Oval,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6300,Female,Oval,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black Buckle Belt (Black),2025-05-21 13:57:56
6301,Female,Rectangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6302,Female,Rectangle,Dark,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6303,Female,Rectangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6304,Female,Triangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6305,Female,Triangle,Dark,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6306,Female,Triangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6307,Female,Pear,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Gold),2025-05-21 13:57:56
6308,Female,Pear,Dark,3,4,No Match,No Match,No Match,White Cap (White),2025-05-21 13:57:56
6309,Female,Pear,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6310,Female,Hourglass,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Gold Silk Dupatta (Gold),2025-05-21 13:57:56
6311,Female,Hourglass,Dark,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6312,Female,Hourglass,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6313,Female,Inverted Triangle,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6314,Female,Inverted Triangle,Dark,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6315,Female,Inverted Triangle,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6316,Female,Oval,Dark,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6317,Female,Oval,Dark,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6318,Female,Oval,Dark,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Embroidered Mojaris (White),Black Buckle Belt (Black),2025-05-21 13:57:56
6319,Female,Rectangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Pearl Earrings (White),2025-05-21 13:57:56
6320,Female,Rectangle,Fair,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6321,Female,Rectangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6322,Female,Triangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Silk Dupatta (Off White),2025-05-21 13:57:56
6323,Female,Triangle,Fair,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6324,Female,Triangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6325,Female,Pear,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Statement Earrings (Oxidized Silver),2025-05-21 13:57:56
6326,Female,Pear,Fair,3,4,No Match,No Match,No Match,Black Tote Bag (Black),2025-05-21 13:57:56
6327,Female,Pear,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6328,Female,Hourglass,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Stud Earrings (Silver),2025-05-21 13:57:56
6329,Female,Hourglass,Fair,3,4,No Match,No Match,No Match,Black Cap (Black),2025-05-21 13:57:56
6330,Female,Hourglass,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6331,Female,Inverted Triangle,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Gold & Silver Jhumki (Mixed),2025-05-21 13:57:56
6332,Female,Inverted Triangle,Fair,3,4,No Match,No Match,No Match,Cross Body Bag (Brown),2025-05-21 13:57:56
6333,Female,Inverted Triangle,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Black Buckle Belt (Black),2025-05-21 13:57:56
6334,Female,Oval,Fair,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Silk Dupatta (Gold),2025-05-21 13:57:56
6335,Female,Oval,Fair,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6336,Female,Oval,Fair,1,4,Saree (Light Blue Chiffon),Palazzo Pants (White),Beaded Flats (Pastel Pink),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
6337,Female,Rectangle,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Printed Dupatta (Beige),2025-05-21 13:57:56
6338,Female,Rectangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6339,Female,Rectangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
6340,Female,Triangle,Brown,2,4,Linen Kurta (White),Silk Pants (White),Flat Sandals (Brown),Oxidized Bracelet (Silver),2025-05-21 13:57:56
6341,Female,Triangle,Brown,3,4,No Match,No Match,No Match,Leather Tote Bag (Brown),2025-05-21 13:57:56
6342,Female,Triangle,Brown,1,4,Chickenkaari Kurta (White),Palazzo Pants (White),Kolhapuri Sandals (Beige),Black Buckle Belt (Black),2025-05-21 13:57:56
